code,code,name,network,elevation_m,site_property,GEO_ID,STATE,NAME,LSAD,CENSUSAREA,geometry,x,y,depth,anomoly
315_MT_SNTL,315_MT_SNTL,Basin Creek,SNOTEL,2188.464111328125,"{'county': 'Silver Bow', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102010201|HUD=10020005|TimeZone=-8.0|actonId=12D09S|shefId=BSCM8|stationTriplet=315:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.52046966552734 45.79737091064453),-112.52046966552734,45.79737091064453,26.0,-6.94736842105263
318_MT_SNTL,318_MT_SNTL,Beagle Springs,SNOTEL,2697.47998046875,"{'county': 'Beaverhead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200010501|HUD=10020001|TimeZone=-8.0|actonId=12E08S|shefId=BEAM8|stationTriplet=318:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.9819107055664 44.47146987915039),-112.9819107055664,44.47146987915039,23.0,-14.368421052631582
328_MT_SNTL,328_MT_SNTL,Beaver Creek,SNOTEL,2392.679931640625,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200070402|HUD=10020007|TimeZone=-8.0|actonId=11E38S|shefId=BEVM8|stationTriplet=328:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.3585205078125 44.94966125488281),-111.3585205078125,44.94966125488281,41.0,-5.700000000000003
346_MT_SNTL,346_MT_SNTL,Bisson Creek,SNOTEL,1499.615966796875,"{'county': 'Lake', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1988 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102120602|HUD=17010212|TimeZone=-8.0|actonId=13B25S|shefId=BISM8|stationTriplet=346:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.99900817871094 47.68389129638672),-113.99900817871094,47.68389129638672,18.0,-4.75
347_MT_SNTL,347_MT_SNTL,Black Bear,SNOTEL,2490.216064453125,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200070202|HUD=10020007|TimeZone=-8.0|actonId=11E35S|shefId=BLBM8|stationTriplet=347:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.1280288696289 44.50831985473633),-111.1280288696289,44.50831985473633,83.0,-11.58620689655173
349_MT_SNTL,349_MT_SNTL,Black Pine,SNOTEL,2197.60791015625,"{'county': 'Granite', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1965 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102020203|HUD=17010202|TimeZone=-8.0|actonId=13C13S|shefId=BLKM8|stationTriplet=349:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.43094635009766 46.41400146484375),-113.43094635009766,46.41400146484375,22.0,-13.80952380952381
355_MT_SNTL,355_MT_SNTL,Bloody Dick,SNOTEL,2316.47998046875,"{'county': 'Beaverhead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200011002|HUD=10020001|TimeZone=-8.0|actonId=13D10S|shefId=BLOM8|stationTriplet=355:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.50099182128906 45.165069580078125),-113.50099182128906,45.165069580078125,26.0,-15.608695652173914
360_MT_SNTL,360_MT_SNTL,Boulder Mountain,SNOTEL,2423.159912109375,"{'county': 'Meagher', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100301030501|HUD=10030103|TimeZone=-8.0|actonId=11C01S|shefId=BOMM8|stationTriplet=360:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.28972625732422 46.559600830078125),-111.28972625732422,46.559600830078125,56.0,-12.61904761904762
363_MT_SNTL,363_MT_SNTL,Box Canyon,SNOTEL,2033.0159912109375,"{'county': 'Park', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700020902|HUD=10070002|TimeZone=-8.0|actonId=10D31S|shefId=BOXM8|stationTriplet=363:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-110.24903106689453 45.27190017700195),-110.24903106689453,45.27190017700195,15.0,-12.25
365_MT_SNTL,365_MT_SNTL,Brackett Creek,SNOTEL,2231.135986328125,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=8/1/1992 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700030403|HUD=10020008|TimeZone=-8.0|actonId=10D35S|shefId=BRCM8|stationTriplet=365:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-110.93850708007812 45.89107131958008),-110.93850708007812,45.89107131958008,34.0,-19.700000000000003
981_MT_SNTL,981_MT_SNTL,Burnt Mtn,SNOTEL,1792.2239990234375,"{'county': 'Carbon', 'state': 'Montana', 'site_comments': 'beginDate=9/30/2000 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700060802|HUD=10070006|TimeZone=-8.0|actonId=09D21S|shefId=BMTM8|stationTriplet=981:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-109.45960998535156 45.2401008605957),-109.45960998535156,45.2401008605957,1.0,-14.2
381_MT_SNTL,381_MT_SNTL,Calvert Creek,SNOTEL,1959.864013671875,"{'county': 'Deer Lodge', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1974 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200040801|HUD=10020004|TimeZone=-8.0|actonId=13D26S|shefId=CLVM8|stationTriplet=381:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.32553100585938 45.8838005065918),-113.32553100585938,45.8838005065918,7.0,-8.05263157894737
385_MT_SNTL,385_MT_SNTL,Carrot Basin,SNOTEL,2743.199951171875,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200080105|HUD=10020008|TimeZone=-8.0|actonId=11E29S|shefId=CRRM8|stationTriplet=385:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.29402923583984 44.96192169189453),-111.29402923583984,44.96192169189453,67.0,-9.461538461538467
403_MT_SNTL,403_MT_SNTL,Clover Meadow,SNOTEL,2621.280029296875,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1971 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200070803|HUD=10020007|TimeZone=-8.0|actonId=11D08S|shefId=CMDM8|stationTriplet=403:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.84559631347656 45.017879486083984),-111.84559631347656,45.017879486083984,44.0,-13.73913043478261
407_MT_SNTL,407_MT_SNTL,Cole Creek,SNOTEL,2392.679931640625,"{'county': 'Carbon', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1960 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700060801|HUD=10070006|TimeZone=-8.0|actonId=09D16S|shefId=CLCM8|stationTriplet=407:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-109.3454818725586 45.19404983520508),-109.3454818725586,45.19404983520508,42.0,-9.399999999999999
410_MT_SNTL,410_MT_SNTL,Combination,SNOTEL,1706.8800048828125,"{'county': 'Granite', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1965 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102020401|HUD=17010202|TimeZone=-8.0|actonId=13C33S|shefId=CMBM8|stationTriplet=410:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.3935775756836 46.46522903442383),-113.3935775756836,46.46522903442383,0.0,-9.526315789473685
413_MT_SNTL,413_MT_SNTL,Copper Bottom,SNOTEL,1584.9599609375,"{'county': 'Lewis and Clark', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102030103|HUD=17010203|TimeZone=-8.0|actonId=12B16S|shefId=COPM8|stationTriplet=413:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.59500122070312 47.05678176879883),-112.59500122070312,47.05678176879883,0.0,-12.85
414_MT_SNTL,414_MT_SNTL,Copper Camp,SNOTEL,2118.360107421875,"{'county': 'Lewis and Clark', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102030103|HUD=17010203|TimeZone=-8.0|actonId=12B14S|shefId=CPCM8|stationTriplet=414:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.72955322265625 47.081581115722656),-112.72955322265625,47.081581115722656,89.0,-2.950000000000003
427_MT_SNTL,427_MT_SNTL,Crystal Lake,SNOTEL,1844.0400390625,"{'county': 'Fergus', 'state': 'Montana', 'site_comments': 'beginDate=9/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100401030204|HUD=10040103|TimeZone=-8.0|actonId=09C01S|shefId=CRYM8|stationTriplet=427:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-109.51204681396484 46.78942108154297),-109.51204681396484,46.78942108154297,35.0,-4.421052631578945
919_MT_SNTL,919_MT_SNTL,Daisy Peak,SNOTEL,2316.47998046875,"{'county': 'Meagher', 'state': 'Montana', 'site_comments': 'beginDate=9/1/1977 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100402010106|HUD=10040201|TimeZone=-8.0|actonId=10C15S|shefId=DAZM8|stationTriplet=919:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-110.3302230834961 46.6685791015625),-110.3302230834961,46.6685791015625,30.0,-3.526315789473685
433_MT_SNTL,433_MT_SNTL,Daly Creek,SNOTEL,1761.7440185546875,"{'county': 'Ravalli', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102050901|HUD=17010205|TimeZone=-8.0|actonId=13C39S|shefId=DALM8|stationTriplet=433:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.85330200195312 46.18367004394531),-113.85330200195312,46.18367004394531,24.0,-10.45
436_MT_SNTL,436_MT_SNTL,Darkhorse Lake,SNOTEL,2726.43603515625,"{'county': 'Beaverhead', 'state': 'Montana', 'site_comments': 'beginDate=8/1/1977 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200040301|HUD=10020004|TimeZone=-8.0|actonId=13D19S|shefId=DHLM8|stationTriplet=436:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.58448028564453 45.17367172241211),-113.58448028564453,45.17367172241211,74.0,-25.0
437_MT_SNTL,437_MT_SNTL,Deadman Creek,SNOTEL,1965.9599609375,"{'county': 'Meagher', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100301030401|HUD=10030103|TimeZone=-8.0|actonId=10C09S|shefId=DDMM8|stationTriplet=437:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-110.67545318603516 46.792789459228516),-110.67545318603516,46.792789459228516,16.0,-9.05263157894737
448_MT_SNTL,448_MT_SNTL,Divide,SNOTEL,2377.43994140625,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=1/1/1971 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200030102|HUD=10020002|TimeZone=-8.0|actonId=12E07S|shefId=DIVM8|stationTriplet=448:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.05644989013672 44.79317092895508),-112.05644989013672,44.79317092895508,25.0,-0.8333333333333357
469_MT_SNTL,469_MT_SNTL,Emery Creek,SNOTEL,1325.8800048828125,"{'county': 'Flathead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1975 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102090703|HUD=17010209|TimeZone=-8.0|actonId=13A24S|shefId=EMCM8|stationTriplet=469:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.93724822998047 48.434120178222656),-113.93724822998047,48.434120178222656,23.0,-4.631578947368418
480_MT_SNTL,480_MT_SNTL,Fisher Creek,SNOTEL,2773.679931640625,"{'county': 'Park', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700060202|HUD=10070006|TimeZone=-8.0|actonId=09D06S|shefId=FSHM8|stationTriplet=480:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-109.94487762451172 45.06235122680664),-109.94487762451172,45.06235122680664,90.0,-21.799999999999997
482_MT_SNTL,482_MT_SNTL,Flattop Mtn.,SNOTEL,1920.239990234375,"{'county': 'Flathead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1969 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102070501|HUD=17010207|TimeZone=-8.0|actonId=13A19S|shefId=FTMM8|stationTriplet=482:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.85713195800781 48.802249908447266),-113.85713195800781,48.802249908447266,101.0,-27.57142857142857
487_MT_SNTL,487_MT_SNTL,Frohner Meadow,SNOTEL,1975.10400390625,"{'county': 'Jefferson', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100301011305|HUD=10030101|TimeZone=-8.0|actonId=12C13S|shefId=FRHM8|stationTriplet=487:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.1927719116211 46.43545150756836),-112.1927719116211,46.43545150756836,18.0,-10.05
918_MT_SNTL,918_MT_SNTL,Garver Creek,SNOTEL,1295.4000244140625,"{'county': 'Lincoln', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1968 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170101030202|HUD=17010103|TimeZone=-8.0|actonId=15A05S|shefId=GVRM8|stationTriplet=918:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-115.81915283203125 48.9752311706543),-115.81915283203125,48.9752311706543,23.0,-10.7
500_MT_SNTL,500_MT_SNTL,Grave Creek,SNOTEL,1310.6400146484375,"{'county': 'Flathead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1968 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170101010801|HUD=17010101|TimeZone=-8.0|actonId=14A11S|shefId=GRCM8|stationTriplet=500:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-114.76663208007812 48.91453170776367),-114.76663208007812,48.91453170776367,23.0,-2.2631578947368425
510_MT_SNTL,510_MT_SNTL,Hand Creek,SNOTEL,1534.66796875,"{'county': 'Flathead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102100304|HUD=17010210|TimeZone=-8.0|actonId=14A14S|shefId=HANM8|stationTriplet=510:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-114.84075164794922 48.30754089355469),-114.84075164794922,48.30754089355469,14.0,-9.285714285714285
516_MT_SNTL,516_MT_SNTL,Hawkins Lake,SNOTEL,1965.9599609375,"{'county': 'Lincoln', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1968 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170101050201|HUD=17010103|TimeZone=-8.0|actonId=15A03S|shefId=HAWM8|stationTriplet=516:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-115.953369140625 48.9723014831543),-115.953369140625,48.9723014831543,73.0,-16.400000000000006
530_MT_SNTL,530_MT_SNTL,Hoodoo Basin,SNOTEL,1844.0400390625,"{'county': 'Mineral', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102040607|HUD=17010204|TimeZone=-8.0|actonId=15C10S|shefId=HOOM8|stationTriplet=530:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-115.03489685058594 46.975101470947266),-115.03489685058594,46.975101470947266,87.0,-20.049999999999997
568_MT_SNTL,568_MT_SNTL,Lakeview Ridge,SNOTEL,2255.52001953125,"{'county': 'Beaverhead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1960 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200010105|HUD=10020001|TimeZone=-8.0|actonId=11E03S|shefId=LVRM8|stationTriplet=568:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.82498168945312 44.58906936645508),-111.82498168945312,44.58906936645508,23.0,3.3999999999999986
576_MT_SNTL,576_MT_SNTL,Lemhi Ridge,SNOTEL,2468.8798828125,"{'county': 'Beaverhead', 'state': 'Montana', 'site_comments': 'beginDate=1/1/1971 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200011106|HUD=10020001|TimeZone=-8.0|actonId=13E23S|shefId=LMHM8|stationTriplet=576:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.4439926147461 44.99380111694336),-113.4439926147461,44.99380111694336,28.0,-16.0
578_MT_SNTL,578_MT_SNTL,Lick Creek,SNOTEL,2090.927978515625,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1963 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200081001|HUD=10020008|TimeZone=-8.0|actonId=10D13S|shefId=LCKM8|stationTriplet=578:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-110.96624755859375 45.50410079956055),-110.96624755859375,45.50410079956055,32.0,-10.75
588_ID_SNTL,588_ID_SNTL,Lolo Pass,SNOTEL,1597.1519775390625,"{'county': 'Idaho', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1982 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102051401|HUD=17060303|TimeZone=-8.0|actonId=14C05S|shefId=LPSI1|stationTriplet=588:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-114.58071899414062 46.63447952270508),-114.58071899414062,46.63447952270508,53.0,-12.304347826086953
590_MT_SNTL,590_MT_SNTL,Lone Mountain,SNOTEL,2706.6240234375,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1988 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200080201|HUD=10020008|TimeZone=-8.0|actonId=11D19S|shefId=BSKM8|stationTriplet=590:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.42691802978516 45.27412033081055),-111.42691802978516,45.27412033081055,45.0,-17.35
603_MT_SNTL,603_MT_SNTL,Lower Twin,SNOTEL,2407.919921875,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200071101|HUD=10020007|TimeZone=-8.0|actonId=11D11S|shefId=LWTM8|stationTriplet=603:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.92288208007812 45.50870895385742),-111.92288208007812,45.50870895385742,42.0,-9.649999999999999
604_MT_SNTL,604_MT_SNTL,Lubrecht Flume,SNOTEL,1426.4639892578125,"{'county': 'Missoula', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1970 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102031204|HUD=17010203|TimeZone=-8.0|actonId=13C38S|shefId=LUBM8|stationTriplet=604:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.32228088378906 46.882930755615234),-113.32228088378906,46.882930755615234,0.0,-8.4
609_MT_SNTL,609_MT_SNTL,Madison Plateau,SNOTEL,2362.199951171875,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200070204|HUD=10020007|TimeZone=-8.0|actonId=11E31S|shefId=MPLM8|stationTriplet=609:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-111.11627197265625 44.58623123168945),-111.11627197265625,44.58623123168945,49.0,-5.714285714285708
613_MT_SNTL,613_MT_SNTL,Many Glacier,SNOTEL,1493.52001953125,"{'county': 'Glacier', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=090400010201|HUD=10010002|TimeZone=-8.0|actonId=13A27S|shefId=MANM8|stationTriplet=613:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.67050170898438 48.79698181152344),-113.67050170898438,48.79698181152344,16.0,-14.799999999999997
635_MT_SNTL,635_MT_SNTL,Monument Peak,SNOTEL,2697.47998046875,"{'county': 'Park', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700020902|HUD=10070002|TimeZone=-8.0|actonId=10D12S|shefId=MNPM8|stationTriplet=635:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-110.23699951171875 45.21759033203125),-110.23699951171875,45.21759033203125,52.0,-19.904761904761898
646_MT_SNTL,646_MT_SNTL,Moss Peak,SNOTEL,2066.5439453125,"{'county': 'Lake', 'state': 'Montana', 'site_comments': 'beginDate=4/1/1961 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102080404|HUD=17010211|TimeZone=-8.0|actonId=13B24S|shefId=MSPM8|stationTriplet=646:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.9623031616211 47.68492889404297),-113.9623031616211,47.68492889404297,92.0,-27.049999999999997
649_MT_SNTL,649_MT_SNTL,Mount Lockhart,SNOTEL,1950.719970703125,"{'county': 'Teton', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1968 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100302050102|HUD=10030104|TimeZone=-8.0|actonId=12B12S|shefId=MTKM8|stationTriplet=649:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.82379913330078 47.91727066040039),-112.82379913330078,47.91727066040039,37.0,-9.76190476190476
656_MT_SNTL,656_MT_SNTL,Mule Creek,SNOTEL,2529.840087890625,"{'county': 'Beaverhead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1977 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200041303|HUD=10020004|TimeZone=-8.0|actonId=12D11S|shefId=MULM8|stationTriplet=656:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.95926666259766 45.409568786621094),-112.95926666259766,45.409568786621094,43.0,-15.285714285714285
657_MT_SNTL,657_MT_SNTL,N Fk Elk Creek,SNOTEL,1905.0,"{'county': 'Powell', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102031204|HUD=17010203|TimeZone=-8.0|actonId=13C31S|shefId=NFEM8|stationTriplet=657:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.27725219726562 46.87160110473633),-113.27725219726562,46.87160110473633,32.0,-9.652173913043477
903_MT_SNTL,903_MT_SNTL,Nevada Ridge,SNOTEL,2139.696044921875,"{'county': 'Lewis and Clark', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1977 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102030302|HUD=17010203|TimeZone=-8.0|actonId=12C22S|shefId=NVRM8|stationTriplet=903:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-112.50787353515625 46.84233856201172),-112.50787353515625,46.84233856201172,31.0,-15.869565217391305
662_MT_SNTL,662_MT_SNTL,Nez Perce Camp,SNOTEL,1722.1199951171875,"{'county': 'Ravalli', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102050204|HUD=17010205|TimeZone=-8.0|actonId=14D02S|shefId=NZCM8|stationTriplet=662:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-114.48075103759766 45.73107147216797),-114.48075103759766,45.73107147216797,27.0,-12.789473684210527
664_MT_SNTL,664_MT_SNTL,Noisy Basin,SNOTEL,1840.991943359375,"{'county': 'Flathead', 'state': 'Montana', 'site_comments': 'beginDate=4/1/1961 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102080208|HUD=17010209|TimeZone=-8.0|actonId=13A25S|shefId=NOIM8|stationTriplet=664:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.94637298583984 48.15678024291992),-113.94637298583984,48.15678024291992,90.0,-19.680000000000007
667_MT_SNTL,667_MT_SNTL,North Fork Jocko,SNOTEL,1929.384033203125,"{'county': 'Missoula', 'state': 'Montana', 'site_comments': 'beginDate=4/1/1961 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102120702|HUD=17010212|TimeZone=-8.0|actonId=13B07S|shefId=NFJM8|stationTriplet=667:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}",0400000US30,30,Montana,,145545.801,POINT (-113.75617218017578 47.27259826660156),-113.75617218017578,47.27259826660156,78.0,-17.095238095238102
